sample_id,t_delta,t_start,t_end,psnr,clip_edited
912000000006,0.0,0.8,0.5,13.429744720458984,26.123268127441406
912000000006,0.0,0.8,0.6,12.582844734191896,26.72584724426269
912000000006,0.0,0.8,0.7,11.985186576843262,27.572887420654297
912000000006,0.0,0.8,0.8,11.12993049621582,28.63068962097168
912000000006,0.0,0.8,0.9,11.302684783935549,28.37120246887207
912000000006,0.0,0.8,1.0,11.159540176391602,26.20316696166992
912000000006,0.0,0.9,0.0,13.119569778442385,27.07773971557617
912000000006,0.0,0.9,0.1,13.115045547485352,27.082460403442383
912000000006,0.0,0.9,0.2,13.091121673583984,27.186811447143555
912000000006,0.0,0.9,0.3,13.05230712890625,26.6698055267334
912000000006,0.0,0.9,0.4,12.93929958343506,26.96539688110352
912000000006,0.0,0.9,0.5,12.747331619262695,27.764299392700195
912000000006,0.0,0.9,0.6,12.087315559387209,28.72968864440918
912000000006,0.0,0.9,0.7,10.91313648223877,29.363012313842773
912000000006,0.0,0.9,0.8,10.22166347503662,23.346065521240234
912000000006,0.0,0.9,0.9,10.291703224182127,27.64862823486328
912000000006,0.0,0.9,1.0,10.205233573913574,26.990711212158203
912000000006,0.0,1.0,0.0,12.61825180053711,27.36005210876465
912000000006,0.0,1.0,0.1,12.607362747192385,27.463956832885746
912000000006,0.0,1.0,0.2,12.578322410583496,27.1843490600586
912000000006,0.0,1.0,0.3,12.554722785949709,27.1877555847168
912000000006,0.0,1.0,0.4,12.47550106048584,27.39863967895508
912000000006,0.0,1.0,0.5,12.318674087524414,27.332195281982425
912000000006,0.0,1.0,0.6,11.892910957336426,29.69297218322754
912000000006,0.0,1.0,0.7,10.448680877685549,25.727622985839844
912000000006,0.0,1.0,0.8,10.149314880371094,27.59492492675781
912000000006,0.0,1.0,0.9,10.088047981262209,28.16490173339844
912000000006,0.0,1.0,1.0,9.663697242736816,29.312843322753903
912000000007,0.0,0.0,0.0,35.51899337768555,19.54751968383789
912000000007,0.0,0.0,0.1,35.52560806274414,19.938343048095703
912000000007,0.0,0.0,0.2,35.38324737548828,19.83244705200196
912000000007,0.0,0.0,0.3,32.92152404785156,20.66983795166016
912000000007,0.0,0.0,0.4,29.733381271362305,19.926708221435547
912000000007,0.0,0.0,0.5,25.812646865844727,20.911523818969727
912000000007,0.0,0.0,0.6,23.30337715148925,23.06173324584961
912000000007,0.0,0.0,0.7,22.34586906433105,17.578067779541016
912000000007,0.0,0.0,0.8,18.942604064941406,17.82947540283203
912000000007,0.0,0.0,0.9,17.65121841430664,16.356983184814453
912000000007,0.0,0.0,1.0,15.921558380126951,21.353254318237305
912000000007,0.0,0.1,0.0,35.5268440246582,19.986963272094727
912000000007,0.0,0.1,0.1,35.48537826538086,19.953845977783203
912000000007,0.0,0.1,0.2,35.28550720214844,19.641225814819336
912000000007,0.0,0.1,0.3,32.90474319458008,19.99586296081543
912000000007,0.0,0.1,0.4,29.6669921875,20.005754470825195
912000000007,0.0,0.1,0.5,25.73786163330078,20.463090896606445
912000000007,0.0,0.1,0.6,23.276290893554688,21.86524772644043
912000000007,0.0,0.1,0.7,22.32391357421875,17.446704864501953
912000000007,0.0,0.1,0.8,18.91397857666016,17.820236206054688
912000000007,0.0,0.1,0.9,17.633134841918945,16.088979721069336
912000000007,0.0,0.1,1.0,15.90993309020996,21.499929428100582
912000000007,0.0,0.2,0.0,35.387413024902344,19.94278907775879
912000000007,0.0,0.2,0.1,35.29774856567383,19.99952507019043
912000000007,0.0,0.2,0.2,34.91901397705078,20.21959114074707
912000000007,0.0,0.2,0.3,32.84152603149414,20.0893783569336
912000000007,0.0,0.2,0.4,29.448989868164062,20.23179817199707
